Project Name,Package Name,Architecture Smell,Cause of the Smell
java,org.apache.cocoon.components.flow.javascript.fom,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.components.flow; org.apache.cocoon.environment.
java,org.apache.cocoon.components.flow.javascript,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [JSErrorReporter]; [LocationTrackingDebugger; StackTrackingFrame]; [ScriptableMap]; [ScriptablePointer; ScriptablePointerFactory; ScriptablePropertyHandler; ScriptablePropertyPointer]. LCC (Lack of Component Cohesion) = 0.5
java,org.apache.cocoon.components.modules.input,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 49
java,org.apache.cocoon.components.modules.input,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.cocoon.environment.http
java,org.apache.cocoon.components.modules.input,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.util; org.apache.cocoon.environment.
java,org.apache.cocoon.components.modules.output,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.util; org.apache.cocoon.environment.
java,org.apache.cocoon.components.pipeline,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.apache.cocoon.components.treeprocessor; org.apache.cocoon.components.pipeline; org.apache.cocoon.sitemap; org.apache.cocoon.components.treeprocessor.sitemap; org.apache.cocoon.components.treeprocessor.variables
java,org.apache.cocoon.components.pipeline,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.cocoon.generation; org.apache.cocoon.reading; org.apache.cocoon.transformation
java,org.apache.cocoon.components.pipeline,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.sitemap; org.apache.cocoon.environment.
java,org.apache.cocoon.components.pipeline.impl,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractCachingProcessingPipeline; DeferredPipelineValidity; BaseCachingProcessingPipeline; CachingPointProcessingPipeline; CachingProcessingPipeline; ExpiresCachingProcessingPipeline]; [NonCachingProcessingPipeline]. LCC (Lack of Component Cohesion) = 0.29
java,org.apache.cocoon.components.pipeline.impl,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.caching; org.apache.cocoon.environment.
java,org.apache.cocoon.components.pipeline.impl,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.caching; org.apache.cocoon.environment; org.apache.cocoon.components.pipeline; org.apache.cocoon.sitemap; org.apache.cocoon.reading.
java,org.apache.cocoon.components.pipeline.impl,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.components.pipeline; org.apache.cocoon.caching.
java,org.apache.cocoon.components.pipeline.impl,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.caching; org.apache.cocoon.environment; org.apache.cocoon.components.sax.
java,org.apache.cocoon.components.sax,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [XMLByteStreamCompiler; XMLSerializer]; [XMLByteStreamFragment; XMLByteStreamInterpreter; XMLDeserializer]; [XMLTeePipe]. LCC (Lack of Component Cohesion) = 0.5
java,org.apache.cocoon.components.source.impl,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ContextSourceFactory]; [DelayedRefreshSourceWrapper]; [EmptySource; EmptySourceFactory]; [ModuleSource; ModuleSourceFactory]; [MultiSourceValidity]; [PartSource; PartSourceFactory]; [SitemapSource; SitemapSourceValidity; SitemapSourceFactory]; [SourceDeferredValidity]; [XModuleSource; DOMOutputStream; XModuleSourceFactory]; [ZipSource; ZipSourceFactory]. LCC (Lack of Component Cohesion) = 0.56
java,org.apache.cocoon.components.source.impl,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.environment.wrapper; org.apache.cocoon.components; org.apache.cocoon.components.pipeline.
java,org.apache.cocoon.components.source,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.cocoon.components; org.apache.cocoon.xml.dom; org.apache.cocoon.serialization
java,org.apache.cocoon.components.store.impl,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CocoonStoreJanitor; StoreJanitorImpl]; [DefaultStore]; [DefaultTransientStore]; [EHDefaultStore]; [FilesystemStore]; [JCSDefaultStore; JCSCacheAccess]. LCC (Lack of Component Cohesion) = 0.75
java,org.apache.cocoon.components.treeprocessor,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.apache.cocoon.components.treeprocessor; org.apache.cocoon.environment.wrapper; org.apache.cocoon.components.treeprocessor.sitemap
java,org.apache.cocoon.components.treeprocessor,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.cocoon.environment.wrapper; org.apache.cocoon.sitemap; org.apache.cocoon.components.pipeline; org.apache.cocoon.components.source.impl
java,org.apache.cocoon.components.treeprocessor,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.components.source.impl; org.apache.cocoon.components.
java,org.apache.cocoon.components.treeprocessor.sitemap,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 45
java,org.apache.cocoon.components.treeprocessor.sitemap,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ActionSetNode; ActionSetNodeBuilder; ActNodeBuilder; ActSetNode; ActTypeNode]; [AggregateNode; Part; AggregateNodeBuilder; SitemapLanguage; ViewNodeBuilder]; [CallFunctionNode; CallNodeBuilder; FlowNode; FlowNodeBuilder; ScriptNodeBuilder; CallNode; RedirectToNodeBuilder; RedirectToURINode; ScriptNode]; [ComponentsNodeBuilder]; [ComponentsSelector; MatchNodeBuilder; PreparableMatchNode; SelectNodeBuilder; SwitchSelectNode; MatchNode; SelectNode]; [ErrorHandlerHelper; HandleErrorsNode; HandleErrorsNodeBuilder; PipelineNode; PipelineNodeBuilder; PipelinesNode; PipelinesNodeBuilder; MountNode; MountNodeBuilder]; [GenerateNode; GenerateNodeBuilder]; [ReadNode; ReadNodeBuilder]; [SerializeNode; SerializeNodeBuilder]; [SitemapNodeBuilder]; [TransformNode; TransformNodeBuilder]. LCC (Lack of Component Cohesion) = 0.24
java,org.apache.cocoon.components.treeprocessor.sitemap,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.environment; org.apache.cocoon.components.treeprocessor.
java,org.apache.cocoon.components.treeprocessor.sitemap,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.components.treeprocessor; org.apache.cocoon.components.treeprocessor.variables.
java,org.apache.cocoon.components.treeprocessor.sitemap,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.components.treeprocessor.variables; org.apache.cocoon.environment; org.apache.cocoon.components.treeprocessor.
java,org.apache.cocoon.components.treeprocessor.sitemap,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.components; org.apache.cocoon.sitemap.
java,org.apache.cocoon.components.treeprocessor.sitemap,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.environment; org.apache.cocoon.components.pipeline; org.apache.cocoon.components.treeprocessor; org.apache.cocoon.components.treeprocessor.variables.
java,org.apache.cocoon.components.treeprocessor.sitemap,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.environment; org.apache.cocoon.components.treeprocessor.variables; org.apache.cocoon.matching; org.apache.cocoon.components.treeprocessor.
java,org.apache.cocoon.components.treeprocessor.sitemap,Scattered Functionality,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: org.apache.cocoon.components.treeprocessor; org.apache.cocoon.components; org.apache.cocoon.components.treeprocessor.variables.
