Project Name,Package Name,Architecture Smell,Cause of the Smell
4.0.2,org.apache.http.conn,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.impl.conn.tsccm; org.apache.http.impl.client; org.apache.http.localserver; org.apache.http.mockup
4.0.2,org.apache.http.conn,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BasicEofSensorWatcher; EofSensorWatcher; ManagedClientConnection; TestConnectionAutoRelease; BasicManagedEntity; ConnectionReleaseTrigger; EofSensorInputStream; ClientConnectionManager; ClientConnectionRequest]; [ClientConnectionManagerFactory]; [ClientConnectionOperator; OperatedClientConnection]; [ConnectionKeepAliveStrategy]; [ConnectionPoolTimeoutException; ConnectTimeoutException; MultihomePlainSocketFactory; TestExceptions]; [HttpHostConnectException]; [TestConnectionReuse; AlwaysCloseConn; WorkerThread; ResponseKeepAlive]; [TestScheme]. LCC (Lack of Component Cohesion) = 0.35
4.0.2,org.apache.http.conn.params,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ConnConnectionParamBean; ConnConnectionPNames]; [ConnManagerParamBean; ConnManagerPNames; ConnPerRouteBean; ConnManagerParams; ConnPerRoute]; [ConnRouteParamBean; ConnRoutePNames; ConnRouteParams; TestRouteParams]. LCC (Lack of Component Cohesion) = 0.27
4.0.2,org.apache.http.conn.routing,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BasicRouteDirector; HttpRouteDirector; RouteInfo; RouteTracker; TestRouteDirector; TestRouteTracker; HttpRoute; TestHttpRoute]; [HttpRoutePlanner]. LCC (Lack of Component Cohesion) = 0.22
4.0.2,org.apache.http.conn.ssl,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.localserver; org.apache.http.impl.client
4.0.2,org.apache.http.cookie,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.impl.cookie
4.0.2,org.apache.http.cookie,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ClientCookie; Cookie; CookieAttributeHandler; CookieIdentityComparator; CookieOrigin; CookiePathComparator; CookieSpec; SetCookie; SetCookie2; TestCookieOrigin; TestCookiePathComparator]; [CookieSpecFactory; CookieSpecRegistry; TestCookiePolicy]; [MalformedCookieException]; [SM]. LCC (Lack of Component Cohesion) = 0.25
4.0.2,org.apache.http.impl.client,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 45
4.0.2,org.apache.http.impl.client,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.impl.cookie; org.apache.http.impl.conn
4.0.2,org.apache.http.impl.conn,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 33
4.0.2,org.apache.http.impl.conn.tsccm,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.impl.conn
4.0.2,org.apache.http.impl.cookie,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 49
4.0.2,org.apache.http.localserver,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BasicServerTestBase; LocalTestServer; RequestListener; Worker; RandomHandler; RandomEntity; ServerTestBase; EchoHandler]; [RequestBasicAuth]; [ResponseBasicUnauthorized]. LCC (Lack of Component Cohesion) = 0.3
4.0.2,org.apache.http.entity.mime.content,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.entity.mime
4.0.2,org.apache.http.entity.mime,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [FormBodyPart; MIME; MinimalField; MultipartEntity; TestMultipartContentBody; TestMultipartForm; TestMultipartFormHttpEntity; HttpMultipart]; [UnexpectedMimeException]. LCC (Lack of Component Cohesion) = 0.22
