Project Name,Package Name,Architecture Smell,Cause of the Smell
mina-sshd-sshd-0.14.0,org.apache.sshd.client.session,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.sshd.client.auth.deprecated
mina-sshd-sshd-0.14.0,org.apache.sshd.client.session,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ClientConnectionService; Factory]; [ClientSessionImpl; ClientUserAuthService; Factory; ClientUserAuthServiceNew; ClientUserAuthServiceOld]. LCC (Lack of Component Cohesion) = 0.29
mina-sshd-sshd-0.14.0,org.apache.sshd,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 52
mina-sshd-sshd-0.14.0,org.apache.sshd,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.sshd.client.session; org.apache.sshd.server.auth.gss; org.apache.sshd.server.shell; org.apache.sshd.common.io.mina; org.apache.sshd.common.io.nio2; org.apache.sshd.agent.unix; org.apache.sshd.agent.local
mina-sshd-sshd-0.14.0,org.apache.sshd.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.apache.sshd.common; org.apache.sshd.common.session
mina-sshd-sshd-0.14.0,org.apache.sshd.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.apache.sshd.common.session; org.apache.sshd.common
mina-sshd-sshd-0.14.0,org.apache.sshd.common,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.sshd.agent; org.apache.sshd.common.session
mina-sshd-sshd-0.14.0,org.apache.sshd.common,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractFactoryManager; Factory; FactoryManager; ForwardingFilter; KeyPairProvider; NamedFactory; Session; AttributeKey; SessionListener; SshdSocketAddress; TcpipForwarder; TcpipForwarderFactory; Channel; Closeable; Service; ServiceFactory; Utils]; [AbstractSessionIoHandler]; [Cipher]; [Compression]; [Digest]; [KeyExchange]; [Mac]; [Utils]; [Random]; [RequestHandler]; [RuntimeSshException]; [Signature]; [SshConstants]; [SshException]. LCC (Lack of Component Cohesion) = 0.47
mina-sshd-sshd-0.14.0,org.apache.sshd.common.channel,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractChannel; GracefulChannelCloseable; ChannelOutputStream; Window; ChannelPipedInputStreamTest; ChannelPipedInputStream; ChannelPipedOutputStream]; [BufferedIoOutputStream; ChannelAsyncOutputStream; IoWriteFutureImpl]; [ChannelAsyncInputStream; IoReadFutureImpl]; [WindowClosedException]. LCC (Lack of Component Cohesion) = 0.31
mina-sshd-sshd-0.14.0,org.apache.sshd.common.cipher,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 31
mina-sshd-sshd-0.14.0,org.apache.sshd.common.compression,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CompressionDelayedZlib; Factory; CompressionZlib; Factory]; [CompressionNone]; [Factory]. LCC (Lack of Component Cohesion) = 0.5
mina-sshd-sshd-0.14.0,org.apache.sshd.common.file,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.sshd.common
mina-sshd-sshd-0.14.0,org.apache.sshd.common.io,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.sshd.common
mina-sshd-sshd-0.14.0,org.apache.sshd.common.io,Ambiguous Interface,The tool detected the smell in this component because the component provides only a single, general entry-point via the following class: DefaultIoServiceFactoryFactory
mina-sshd-sshd-0.14.0,org.apache.sshd.common.io,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DefaultIoServiceFactoryFactory; IoServiceFactoryFactory]; [IoAcceptor; IoService; IoConnector]; [IoConnectFuture; IoSession; IoHandler; IoServiceFactory]; [IoInputStream]; [IoOutputStream]; [IoReadFuture]; [IoWriteFuture]; [ReadPendingException]; [WritePendingException]. LCC (Lack of Component Cohesion) = 0.6
mina-sshd-sshd-0.14.0,org.apache.sshd.common.io.mina,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MinaAcceptor; MinaService; MinaServiceFactory; MinaServiceFactoryFactory; MinaSession; MinaSupport; MinaConnector; Future]; [Future]. LCC (Lack of Component Cohesion) = 0.22
mina-sshd-sshd-0.14.0,org.apache.sshd.common.kex,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.sshd.common.cipher
mina-sshd-sshd-0.14.0,org.apache.sshd.common.session,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.sshd.agent.common; org.apache.sshd.server.x11; org.apache.sshd.client.channel
mina-sshd-sshd-0.14.0,org.apache.sshd.common.session,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractConnectionService; ConnectionService]; [AbstractSession; AbstractSessionFactory]; [PendingWriteFuture]; [SessionTimeoutListener]. LCC (Lack of Component Cohesion) = 0.67
mina-sshd-sshd-0.14.0,org.apache.sshd.common.util,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 32
mina-sshd-sshd-0.14.0,org.apache.sshd.common.util,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.sshd.common; org.apache.sshd.common.cipher; org.apache.sshd.common.digest
mina-sshd-sshd-0.14.0,org.apache.sshd.common.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Base64]; [Buffer; BufferException; BufferUtils; KeyUtils; LoggingFilterOutputStream; Readable; SecurityUtils; BouncyCastleRegistration; BufferTest]; [CloseableUtils; Builder; SimpleCloseable; ParallelCloseable; SequentialCloseable; FuturesCloseable; AbstractCloseable; AbstractInnerCloseable]; [DirectoryScanner; SelectorUtils]; [EventListenerUtils; EventListenerUtilsTest; ProxyListener; ProxyListenerImpl]; [IoUtils]; [NoCloseInputStream]; [NoCloseOutputStream]; [OsUtils]; [SttySupport; SttySupportTest]; [ThreadUtils; SshdThreadFactory]. LCC (Lack of Component Cohesion) = 0.34
mina-sshd-sshd-0.14.0,org.apache.sshd.server,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.sshd.server.channel; org.apache.sshd.server.session
mina-sshd-sshd-0.14.0,org.apache.sshd.server,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AsyncCommand; Command; Environment; ExitCallback; SignalListener]; [ChannelSessionAware]; [CommandFactory]; [PasswordAuthenticator]; [PublickeyAuthenticator]; [ServerFactoryManager]; [SessionAware]; [UserAuth]. LCC (Lack of Component Cohesion) = 0.67
mina-sshd-sshd-0.14.0,org.apache.sshd.server.auth,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractUserAuth; UserAuthKeyboardInteractive; Factory; UserAuthNone; Factory; UserAuthPassword; Factory; UserAuthPublicKey; Factory]; [CachingPublicKeyAuthenticator]. LCC (Lack of Component Cohesion) = 0.2
mina-sshd-sshd-0.14.0,org.apache.sshd.server.session,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.sshd
mina-sshd-sshd-0.14.0,org.apache.sshd.util,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.sshd.server.channel
mina-sshd-sshd-0.14.0,org.apache.sshd.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AsyncEchoShellFactory; EchoShell; EchoShellFactory]; [BaseTest]; [BogusChannel]; [BogusEnvironment]; [BogusExitCallback]; [BogusForwardingFilter]; [BogusInvertedShell]; [BogusPasswordAuthenticator]; [BogusPublickeyAuthenticator]; [EchoShell]; [JSchLogger]; [SimpleUserInfo]; [TeeOutputStream]; [Utils]. LCC (Lack of Component Cohesion) = 0.88
mina-sshd-sshd-0.14.0,org.apache.sshd.sftp,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.sshd; org.apache.sshd.sftp.util
mina-sshd-sshd-0.14.0,org.apache.sshd.sftp,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Handle]; [Reply; Sftplet; SftpSession; Request]; [SftpTest]. LCC (Lack of Component Cohesion) = 0.5
mina-sshd-sshd-0.14.0,org.apache.sshd.sftp.subsystem,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.sshd.server.channel
mina-sshd-sshd-0.14.0,org.apache.sshd.sftp.subsystem,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseHandle; DirectoryHandle; FileHandle; SftpSubsystem; Factory; Serializer]; [DefaultSftpletContainer]; [SftpConstants]. LCC (Lack of Component Cohesion) = 0.38
mina-sshd-sshd-0.14.0,org.apache.sshd.sftp.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BogusPasswordAuthenticator]; [EchoShellFactory; EchoShell]; [JSchLogger]; [SimpleUserInfo]; [Utils]. LCC (Lack of Component Cohesion) = 0.83
