Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMSignatureMethod,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractDOMSignatureMethod
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMSignatureMethod,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: SHA1withRSA
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMSignatureMethod,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 53 methods
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMSignedInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MAXIMUM_REFERENCE_COUNT; log; ALGO_ID_SIGNATURE_NOT_RECOMMENDED_RSA_MD5; ALGO_ID_MAC_HMAC_NOT_RECOMMENDED_MD5; references; canonicalizationMethod; signatureMethod; id; ownerDoc; localSiElem; canonData
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMStructure,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: AbstractDOMSignatureMethod; DOMCryptoBinary; DOMDigestMethod; DOMKeyInfo; DOMKeyName; DOMKeyValue; DOMManifest; DOMPGPData; DOMReference; DOMRetrievalMethod; DOMSignatureProperties; DOMSignatureProperty; DOMSignedInfo; DOMTransform; DOMX509Data; DOMX509IssuerSerial; DOMXMLObject; DOMXMLSignature; DOMSignatureValue
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMURIDereferencer,Imperative Abstraction,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: dereference
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMUtils,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMXMLSignature,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 20 public methods
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMXMLSignatureFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMXMLSignatureFactory,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 24 public methods
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,UnmarshalContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMXPathFilter2Transform,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMXPathTransform,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,DOMXSLTTransform,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
santuario-java-1.5.2,org.apache.jcp.xml.dsig.internal.dom,XMLDSigRI,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
