Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportFailsWhenTableRegistrationFails,Empty catch clause,The method has an empty catch block.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportFailsWhenTableRegistrationFails,Long Statement,The length of the statement "when(hiveClient.getTable(TEST_DB_NAME`TEST_TABLE_NAME)).thenThrow(new RuntimeException("Timeout while reading data from hive metastore"));" is 138.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportFailsWhenTableRegistrationFails,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_TABLE.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`HiveMetaStoreBridge.getTableQualifiedName(CLUSTER_NAME`TEST_DB_NAME`table2Name))).thenReturn(getEntityReference(HiveDataTypes.HIVE_TABLE.getName()`"82e06b34-9151-4023-aa9d-b82103a50e77"));" is 291.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.bridge,HiveMetaStoreBridgeTest,testImportFailsWhenTableRegistrationFails,Long Statement,The length of the statement "when(atlasClient.getEntity(HiveDataTypes.HIVE_PROCESS.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`processQualifiedName)).thenReturn(getEntityReference(HiveDataTypes.HIVE_PROCESS.getName()`"82e06b34-9151-4023-aa9d-b82103a50e77"));" is 236.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,notifyAsPrivilegedAction,Long Statement,The length of the statement "LOG.info("Sending notification for event {} as service user {} #messages {} "`event.getOperation()`realUser.getShortUserName()`event.getMessages().size());" is 155.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,notifyAsPrivilegedAction,Long Statement,The length of the statement "LOG.info("Sending notification for event {} as current user {} #messages {} "`event.getOperation()`event.getUgi().getShortUserName()`event.getMessages().size());" is 161.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,collect,Complex Method,Cyclomatic complexity of the method is 32
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,collect,Long Statement,The length of the statement "LOG.info("Entered Atlas hook for hook type {}` operation {} ` user {} as {}"`event.getHookType()`event.getOperation()`event.getUgi().getRealUser()`event.getUgi().getShortUserName());" is 182.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,collect,Missing default,The following switch statement is missing a default case: switch (event.getOperation()) {
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,deleteTable,Long Statement,The length of the statement "event.addMessage(new HookNotification.EntityDeleteRequest(event.getUser()`HiveDataTypes.HIVE_TABLE.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`tblQualifiedName));" is 169.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,deleteDatabase,Long Statement,The length of the statement "final String dbQualifiedName=HiveMetaStoreBridge.getDBQualifiedName(dgiBridge.getClusterName()`output.getDatabase().getName());" is 127.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,deleteDatabase,Long Statement,The length of the statement "event.addMessage(new HookNotification.EntityDeleteRequest(event.getUser()`HiveDataTypes.HIVE_DB.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`dbQualifiedName));" is 165.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,renameColumn,Long Statement,The length of the statement "event.addMessage(new HookNotification.EntityPartialUpdateRequest(event.getUser()`HiveDataTypes.HIVE_COLUMN.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`oldColumnQFName`newColEntity));" is 189.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,renameTable,Long Statement,The length of the statement "replaceColumnQFName(event`(List<Referenceable>)tableEntity.get(HiveDataModelGenerator.COLUMNS)`oldQualifiedName`newQualifiedName);" is 130.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,renameTable,Long Statement,The length of the statement "replaceColumnQFName(event`(List<Referenceable>)tableEntity.get(HiveDataModelGenerator.PART_COLS)`oldQualifiedName`newQualifiedName);" is 132.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,replaceTableQFName,Long Parameter List,The method has 6 parameters. 
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,replaceTableQFName,Long Statement,The length of the statement "event.addMessage(new HookNotification.EntityPartialUpdateRequest(event.getUser()`HiveDataTypes.HIVE_TABLE.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`oldTableQFName`newEntity));" is 184.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,replaceColumnQFName,Long Statement,The length of the statement "event.addMessage(new HookNotification.EntityPartialUpdateRequest(event.getUser()`HiveDataTypes.HIVE_COLUMN.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`oldColumnQFName`newColEntity));" is 189.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,replaceSDQFName,Long Statement,The length of the statement "event.addMessage(new HookNotification.EntityPartialUpdateRequest(event.getUser()`HiveDataTypes.HIVE_STORAGEDESC.getName()`AtlasClient.REFERENCEABLE_ATTRIBUTE_NAME`oldSDQFName`newSDEntity));" is 189.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,createOrUpdateEntities,Complex Conditional,The conditional expression skipTempTables && table.isTemporary() && !TableType.EXTERNAL_TABLE.equals(table.getTableType()) is complex.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,createOrUpdateEntities,Complex Method,Cyclomatic complexity of the method is 9
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,createOrUpdateEntities,Long Parameter List,The method has 5 parameters. 
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,createOrUpdateEntities,Long Statement,The length of the statement "LOG.debug("Skipping temporary table registration {} since it is not an external table {} "`table.getTableName()`table.getTableType().name());" is 141.
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,createOrUpdateEntities,Missing default,The following switch statement is missing a default case: switch (entity.getType()) {
atlas-release-0.7.1-rc3,org.apache.atlas.hive.hook,HiveHook,registerProcess,Complex Method,Cyclomatic complexity of the method is 9
