ambari,6f2622c76d63a49f9bf06cb062b939836a8a96b7,ambari-server/src/main/java/org/apache/ambari/server/cleanup/ClasspathScannerUtils.java,ModificationType.MODIFY,28,72,15,Extract Method
ambari,6f7b0a9542a3f4c013faa90a4303a31238cc5c78,ambari-server/src/test/java/org/apache/ambari/server/topology/ConfigurableTest.java,ModificationType.MODIFY,53,97,9,Move Class
ambari,6f7b0a9542a3f4c013faa90a4303a31238cc5c78,ambari-server/src/main/java/org/apache/ambari/server/topology/ConfigurationFactory.java,ModificationType.MODIFY,28,78,19,Extract Method
ambari,6f7b0a9542a3f4c013faa90a4303a31238cc5c78,ambari-server/src/main/java/org/apache/ambari/server/topology/Configurable.java,ModificationType.MODIFY,3,26,2,Extract Class
ambari,6f7b0a9542a3f4c013faa90a4303a31238cc5c78,ambari-server/src/main/java/org/apache/ambari/server/topology/ConfigurableHelper.java,ModificationType.ADD,180,105,27,Move Method;Extract Method;Move Method
ambari,8079522317ed9e1f37b913946b97f239ae965ab7,ambari-server/src/main/java/org/apache/ambari/server/state/quicklinksprofile/DefaultQuickLinkVisibilityController.java,ModificationType.MODIFY,64,102,23,Extract Method
ambari,8079522317ed9e1f37b913946b97f239ae965ab7,ambari-server/src/main/java/org/apache/ambari/server/state/quicklinksprofile/Filter.java,ModificationType.MODIFY,8,43,6,Extract Method
ambari,8079522317ed9e1f37b913946b97f239ae965ab7,ambari-server/src/test/java/org/apache/ambari/server/state/quicklinksprofile/QuickLinkVisibilityControllerTest.java,ModificationType.MODIFY,79,170,11,Extract Method
ambari,8079522317ed9e1f37b913946b97f239ae965ab7,ambari-server/src/test/java/org/apache/ambari/server/state/quicklinksprofile/QuickLinksProfileBuilderTest.java,ModificationType.MODIFY,24,185,29,Extract Method
ambari,8b3af69c1710fb27114fa31acff10c8fc96c0b52,ambari-server/src/main/java/org/apache/ambari/server/events/publishers/STOMPUpdatePublisher.java,ModificationType.MODIFY,42,64,11,Extract Method
ambari,94d18601e8adef6bd43d2ce1e70d3c1e4f14ae3c,ambari-server/src/main/java/org/apache/ambari/server/controller/internal/UnitUpdater.java,ModificationType.MODIFY,14,118,28,Extract Method
ambari,94d18601e8adef6bd43d2ce1e70d3c1e4f14ae3c,ambari-server/src/main/java/org/apache/ambari/server/topology/addservice/ResourceProviderAdapter.java,ModificationType.MODIFY,169,188,20,Extract Method
ambari,9c61584bba46820f506b8cecd480da912df2fa90,ambari-server/src/main/java/org/apache/ambari/server/state/cluster/ClusterImpl.java,ModificationType.MODIFY,8,2160,418,Extract Method
ambari,a6250a91fcb69af5baa14ea38ed835effc653a89,ambari-server/src/main/java/org/apache/ambari/server/topology/Configuration.java,ModificationType.MODIFY,65,239,66,Move Method;Extract And Move Method
ambari,a6250a91fcb69af5baa14ea38ed835effc653a89,ambari-server/src/main/java/org/apache/ambari/server/topology/addservice/AddServiceOrchestrator.java,ModificationType.MODIFY,124,211,27,Move Method;Move Method
ambari,a6250a91fcb69af5baa14ea38ed835effc653a89,ambari-server/src/main/java/org/apache/ambari/server/topology/addservice/ResourceProviderAdapter.java,ModificationType.MODIFY,44,275,31,Extract And Move Method
ambari,a6250a91fcb69af5baa14ea38ed835effc653a89,ambari-server/src/main/java/org/apache/ambari/server/utils/StageUtils.java,ModificationType.MODIFY,24,459,85,Extract And Move Method
ambari,a6aefd1cc942096aa6d212d598618563f6025457,ambari-server/src/main/java/org/apache/ambari/server/utils/SecretReference.java,ModificationType.MODIFY,25,119,34,Extract Method
ambari,aedbcb7100588d7a78ae04241a0b61ee64f6fe3b,ambari-server/src/test/java/org/apache/ambari/server/topology/addservice/RequestValidatorTest.java,ModificationType.MODIFY,187,503,53,Extract Method;Extract Method;Extract Method;Extract Method;Extract Method;Extract Method;Extract Method;Extract Method;Extract Method;Extract Method
ambari,aedbcb7100588d7a78ae04241a0b61ee64f6fe3b,ambari-server/src/main/java/org/apache/ambari/server/topology/addservice/RequestValidator.java,ModificationType.MODIFY,89,245,38,Extract Class
ambari,aedbcb7100588d7a78ae04241a0b61ee64f6fe3b,ambari-server/src/main/java/org/apache/ambari/server/utils/LoggingPreconditions.java,ModificationType.ADD,70,34,9,Move Method;Move Method;Move Method
ambari,aedbcb7100588d7a78ae04241a0b61ee64f6fe3b,ambari-server/src/main/java/org/apache/ambari/server/topology/SecurityConfiguration.java,ModificationType.MODIFY,52,96,25,Extract And Move Method;Extract And Move Method;Extract And Move Method;Extract And Move Method;Extract And Move Method
ambari,af3f9ff0b367340c432431384d5d805a72f8495a,ambari-server/src/main/java/org/apache/ambari/server/actionmanager/ActionDBAccessorImpl.java,ModificationType.MODIFY,103,831,160,Extract Method
ambari,b6a33413e518a20e186609996b34671d33573c51,ambari-server/src/main/java/org/apache/ambari/server/security/authentication/kerberos/AmbariAuthToLocalUserDetailsService.java,ModificationType.MODIFY,32,139,25,Extract Method
