atlas,0.7,org.apache.atlas.utils,48,24.80,185,95.73,25.95
atlas,0.7,org.apache.atlas.notification,267,138.20,2254,1166.31,11.85
atlas,0.7,org.apache.atlas.services,67,34.70,809,418.61,8.28
atlas,0.7,org.apache.atlas.repository.typestore,88,45.50,777,402.05,11.33
atlas,0.7,org.apache.atlas.typesystem.types,231,119.50,1216,629.21,19.00
atlas,0.7,org.apache.atlas.typesystem.types.utils,17,8.80,39,20.18,43.59
atlas,0.7,org.apache.atlas.repository.audit,194,100.40,1177,609.03,16.48
atlas,0.7,org.apache.atlas.catalog,143,74.00,4892,2531.32,2.92
atlas,0.7,org.apache.atlas.catalog.projection,60,31.00,628,324.95,9.55
atlas,0.7,org.apache.atlas.authorize.simple,247,127.80,261,135.05,94.64
atlas,0.7,com.thinkaurelius.titan.diskstorage.hbase,35,18.10,197,101.94,17.77
atlas,0.7,org.apache.atlas.falcon.bridge,401,207.50,454,234.92,88.33
atlas,0.7,org.apache.atlas.falcon.event,11,5.70,12,6.21,91.67
atlas,0.7,org.apache.atlas.falcon.publisher,2,1.00,2,1.03,100.00
atlas,0.7,org.apache.atlas.falcon.service,48,24.80,49,25.35,97.96
atlas,0.7.1,org.apache.atlas.hive.bridge,66,34.20,492,254.58,13.41
atlas,0.7.1,org.apache.atlas.hive.hook,462,239.10,1099,568.67,42.04
atlas,0.7.1,org.apache.atlas.web.resources,5,2.60,4645,2403.51,0.11
atlas,0.7.1,org.apache.atlas.discovery,282,145.90,1577,816.00,17.88
atlas,0.7.1,org.apache.atlas.typesystem.types,8,4.10,442,228.71,1.81
atlas,0.7.1,org.apache.atlas,758,392.20,3071,1589.06,24.68
atlas,0.7.1,org.apache.atlas.repository.graph,1003,519.00,3416,1767.58,29.36
atlas,0.7.1,org.apache.atlas.notification,76,39.30,363,187.83,20.94
atlas,0.7.1,org.apache.atlas.util,98,50.70,817,422.75,12.00
atlas,0.7.1,org.apache.atlas.hive,236,122.10,257,132.98,91.83
atlas,0.7.1,org.apache.atlas.repository.graphdb.titan0,226,116.90,3176,1643.39,7.12
atlas,0.7.1,org.apache.atlas.kafka,269,139.20,276,142.81,97.46
atlas,0.7.1,org.apache.atlas.typesystem.exception,49,25.40,91,47.09,53.85
atlas,0.7.1,org.apache.atlas.typesystem.types.utils,11,5.70,12,6.21,91.67
atlas,0.7.1,org.apache.atlas.model.typedef,17,8.80,2709,1401.74,0.63
atlas,0.7.1,org.apache.atlas.type,641,331.70,6897,3568.78,9.29
atlas,0.7.1,org.apache.atlas.model,36,18.60,581,300.63,6.20
atlas,0.7.1,org.apache.atlas.repository.store.graph.v1,457,236.50,3363,1740.15,13.59
atlas,0.7.1,org.apache.atlas.web.adapters,165,85.40,1590,822.73,10.38
atlas,0.8,org.apache.atlas,135,69.90,2195,1135.78,6.15
atlas,0.8,org.apache.atlas.type,231,119.50,2595,1342.76,8.90
atlas,0.8,org.apache.atlas.discovery,18,9.30,384,198.70,4.69
atlas,0.8,org.apache.atlas.typesystem.types,24,12.40,101,52.26,23.76
atlas,0.8,org.apache.atlas.web.resources,410,212.20,2896,1498.51,14.16
atlas,0.8,org.apache.atlas.model.instance,554,286.70,1113,575.91,49.78
atlas,0.8,org.apache.atlas.repository.graph,70,36.20,5006,2590.30,1.40
atlas,0.8,org.apache.atlas.repository.store.graph,102,52.80,760,393.25,13.42
atlas,0.8,org.apache.atlas.repository.store.graph.v1,1423,736.30,10743,5558.86,13.25
atlas,0.8,org.apache.atlas.web.adapters,29,15.00,626,323.92,4.63
atlas,0.8,org.apache.atlas.web.rest,90,46.60,1025,530.38,8.78
atlas,0.8,org.apache.atlas.web.filters,41,21.20,110,56.92,37.27
atlas,0.8,org.apache.atlas.services,115,59.50,601,310.98,19.13
atlas,0.8,org.apache.atlas.discovery.graph,56,29.00,102,52.78,54.90
atlas,0.8,org.apache.atlas.gremlin,322,166.60,1140,589.88,28.25
atlas,0.8,org.apache.atlas.repository.audit,31,16.00,92,47.60,33.70
atlas,0.8,org.apache.atlas.groovy,573,296.50,1577,816.00,36.33
atlas,0.8,org.apache.atlas.repository.typestore,105,54.30,523,270.62,20.08
atlas,0.8,org.apache.atlas.repository.store.bootstrap,39,20.20,103,53.30,37.86
atlas,0.8,org.apache.atlas.repository.graphdb.titan0,58,30.00,61,31.56,95.08
atlas,0.8,org.apache.atlas.repository.graphdb.utils,1,0.50,1,0.52,100.00
atlas,0.8,org.apache.atlas.repository.graphdb.titan1,35,18.10,2884,1492.30,1.21
atlas,0.8.1,org.apache.atlas,275,142.30,1272,658.18,21.62
atlas,0.8.1,org.apache.atlas.model.impexp,14,7.20,83,42.95,16.87
atlas,0.8.1,org.apache.atlas.web.resources,28,14.50,539,278.90,5.19
atlas,0.8.1,org.apache.atlas.discovery,240,124.20,4080,2111.16,5.88
atlas,0.8.1,org.apache.atlas.repository.store.graph.v1,710,367.40,4069,2105.46,17.45
atlas,0.8.1,org.apache.atlas.type,267,138.20,1467,759.08,18.20
atlas,0.8.1,org.apache.atlas.repository.graph,171,88.50,608,314.60,28.12
atlas,0.8.1,org.apache.atlas.authorize.simple,29,15.00,47,24.32,61.70
atlas,0.8.1,org.apache.atlas.repository.store.graph,216,111.80,1038,537.10,20.81
atlas,0.8.1,org.apache.atlas.repository.graphdb.titan0,37,19.10,136,70.37,27.21
atlas,0.8.1,org.apache.atlas.repository.graphdb.titan1,29,15.00,128,66.23,22.66
atlas,0.8.1,org.apache.atlas.notification,5,2.60,443,229.23,1.13
atlas,0.8.1,org.apache.atlas.repository.impexp,182,94.20,2834,1466.42,6.42
atlas,0.8.1,org.apache.atlas.model.discovery,26,13.50,465,240.61,5.59
atlas,0.8.1,org.apache.atlas.repository.typestore,3,1.60,109,56.40,2.75
atlas,0.8.1,org.apache.atlas.graph,16,8.30,68,35.19,23.53
atlas,0.8.1,org.apache.atlas.model.legacy,100,51.70,100,51.74,100.00
atlas,0.8.1,org.apache.atlas.kafka,37,19.10,324,167.65,11.42
atlas,0.8.1,org.apache.atlas.web.integration,692,358.10,760,393.25,91.05
atlas,0.8.1,org.apache.atlas.model.typedef,2,1.00,809,418.61,0.25
atlas,1.0.0,org.apache.atlas.repository.graph,296,153.20,1484,767.88,19.95
atlas,1.0.0,org.apache.atlas.repository.store.bootstrap,219,113.30,271,140.23,80.81
atlas,1.0.0,org.apache.atlas.repository.store.graph.v1,2127,1100.60,6003,3106.19,35.43
atlas,1.0.0,org.apache.atlas.type,171,88.50,1274,659.22,13.42
atlas,1.0.0,org.apache.atlas,575,297.50,2221,1149.23,25.89
atlas,1.0.0,org.apache.atlas.web.filters,120,62.10,274,141.78,43.80
atlas,1.0.0,org.apache.atlas.notification,302,156.30,2411,1247.55,12.53
atlas,1.0.0,org.apache.atlas.repository.impexp,222,114.90,864,447.07,25.69
atlas,1.0.0,org.apache.atlas.discovery,264,136.60,1434,742.01,18.41
atlas,1.0.0,org.apache.atlas.storm.hook,197,101.90,313,161.96,62.94
atlas,1.0.0,org.apache.atlas.repository.ogm,172,89.00,707,365.83,24.33
atlas,1.0.0,org.apache.atlas.repository.userprofile,30,15.50,496,256.65,6.05
atlas,1.0.0,org.apache.atlas.hive.hook,53,27.40,1300,672.67,4.08
atlas,1.0.0,org.apache.atlas.repository.audit,571,295.50,1705,882.24,33.49
atlas,1.0.0,org.apache.atlas.utils,273,141.30,1023,529.34,26.69
atlas,1.0.0,org.apache.atlas.repository.converters,44,22.80,753,389.63,5.84
atlas,1.0.0,org.apache.atlas.services,118,61.10,319,165.06,36.99
atlas,1.0.0,org.apache.atlas.kafka,213,110.20,413,213.70,51.57
atlas,1.0.0,org.apache.atlas.notification.hook,117,60.50,187,96.76,62.57
atlas,1.0.0,org.apache.atlas.authorize,146,75.50,507,262.34,28.80
atlas,1.0.0,org.apache.atlas.repository.graphdb.tinkerpop.query.expr,17,8.80,58,30.01,29.31
atlas,1.0.0,org.apache.atlas.hive.bridge,51,26.40,1024,529.86,4.98
atlas,1.0.0,org.apache.atlas.hive,510,263.90,524,271.14,97.33
atlas,1.0.0,org.apache.atlas.model.notification,182,94.20,404,209.05,45.05
atlas,1.0.0,org.apache.atlas.v1.model.notification,357,184.70,735,380.32,48.57
atlas,1.0.0,org.apache.atlas.v1.model.typedef,321,166.10,1011,523.13,31.75
atlas,1.0.0,org.apache.atlas.v1.typesystem.types.utils,112,58.00,112,57.95,100.00
atlas,1.0.0,org.apache.atlas.query,1492,772.00,6379,3300.75,23.39
atlas,1.0.0,org.apache.atlas.exception,4,2.10,4,2.07,100.00
atlas,1.0.0,org.apache.atlas.omrs.admin,722,373.60,2037,1054.03,35.44
atlas,1.0.0,org.apache.atlas.omrs.archivemanager,617,319.30,2543,1315.85,24.26
atlas,1.0.0,org.apache.atlas.omrs.archivemanager.opentypes,14711,7612.10,20481,10597.69,71.83
atlas,1.0.0,org.apache.atlas.omrs.enterprise.repositoryconnector,4970,2571.70,9941,5143.87,49.99
atlas,1.0.0,org.apache.atlas.omrs.eventmanagement.repositoryeventmapper,170,88.00,422,218.36,40.28
atlas,1.0.0,org.apache.atlas.omrs.localrepository.repositoryconnector,2557,1323.10,8412,4352.71,30.40
atlas,1.0.0,org.apache.atlas.omrs.localrepository.repositorycontentmanager,4079,2110.60,10736,5555.24,37.99
atlas,1.0.0,org.apache.atlas.omrs.metadatacollection.properties.instances,127,65.70,4095,2118.92,3.10
atlas,1.0.0,org.apache.atlas.omrs.metadatacollection.properties.typedefs,38,19.70,4769,2467.67,0.80
atlas,1.0.0,org.apache.atlas.omrs.metadatacollection.repositoryconnector,154,79.70,490,253.55,31.43
atlas,1.0.0,org.apache.atlas.omrs.rest.repositoryconnector,79,40.90,5236,2709.32,1.51
atlas,1.0.0,org.apache.atlas.hive.hook.events,16,8.30,1945,1006.42,0.82
atlas,1.0.0,org.apache.atlas.repository.graphdb.janus.migration,941,486.90,4145,2144.79,22.70
atlas,1.0.0,org.apache.atlas.repository.migration,48,24.80,1420,734.76,3.38
atlas,1.0.0,org.apache.atlas.model.glossary,94,48.60,1174,607.47,8.01
atlas,1.0.0,org.apache.atlas.glossary,1525,789.10,4459,2307.26,34.20
atlas,1.0.0,org.apache.atlas.repository.ogm.profiles,14,7.20,16,8.28,87.50
atlas,1.0.0,org.apache.atlas.repository.tagpropagation,32,16.60,639,330.64,5.01
atlas,0.8.2,org.apache.atlas.repository.store.graph.v1,16,8.30,214,110.73,7.48
atlas,0.8.2,org.apache.atlas.repository.graph,188,97.30,196,101.42,95.92
atlas,0.8.2,org.apache.atlas.query,680,351.90,1129,584.19,60.23
atlas,0.8.2,org.apache.atlas.utils,108,55.90,108,55.88,100.00
atlas,1.1.0,org.apache.atlas.repository.store.graph.v2,197,101.90,647,334.78,30.45
atlas,1.1.0,org.apache.atlas.repository.graphdb.janus.migration,21,10.90,24,12.42,87.50
atlas,1.1.0,org.apache.atlas.authorize,69,35.70,367,189.90,18.80
atlas,1.1.0,org.apache.atlas.utils,15,7.80,21,10.87,71.43
atlas,1.1.0,org.apache.atlas.web.adapters,7,3.60,12,6.21,58.33
atlas,0.8.3,org.apache.atlas,80,41.40,241,124.70,33.20
atlas,0.8.3,org.apache.atlas.hive.hook,83,42.90,137,70.89,60.58
atlas,0.8.3,org.apache.atlas.discovery,45,23.30,94,48.64,47.87
atlas,0.8.3,org.apache.atlas.repository.impexp,912,471.90,4071,2106.50,22.40
atlas,0.8.3,org.apache.atlas.repository.ogm,34,17.60,269,139.19,12.64
atlas,0.8.3,org.apache.atlas.model.impexp,70,36.20,498,257.69,14.06
atlas,0.8.3,org.apache.atlas.web.resources,42,21.70,283,146.44,14.84
atlas,0.8.3,org.apache.atlas.repository.util,73,37.80,82,42.43,89.02
atlas,0.8.3,org.apache.atlas.entitytransform,353,182.70,2766,1431.24,12.76
atlas,0.8.3,org.apache.atlas.type,8,4.10,63,32.60,12.70
atlas,2.0.0,org.apache.atlas.repository.store.graph.v2,116,60.00,2926,1514.03,3.96
atlas,2.0.0,org.apache.atlas.web.resources,18,9.30,102,52.78,17.65
atlas,2.0.0,org.apache.atlas.repository.graph,65,33.60,240,124.19,27.08
atlas,2.0.0,org.apache.atlas,24,12.40,390,201.80,6.15
atlas,2.0.0,org.apache.atlas.notification,51,26.40,727,376.18,7.02
atlas,2.0.0,org.apache.atlas.services,71,36.70,426,220.43,16.67
atlas,2.0.0,org.apache.atlas.utils,92,47.60,262,135.57,35.11
atlas,2.0.0,org.apache.atlas.web.rest,26,13.50,179,92.62,14.53
atlas,2.0.0,org.apache.atlas.tools,71,36.70,840,434.65,8.45
ambari,2.7.3,org.apache.ambari.server.controller.internal,414,214.20,3140,1624.76,13.18
ambari,2.7.3,org.apache.ambari.server.actionmanager,103,53.30,172,89.00,59.88
ambari,2.7.3,org.apache.ambari.server.state.cluster,8,4.10,43,22.25,18.60
ambari,2.7.3,org.apache.ambari.server.events.publishers,71,36.70,417,215.77,17.03
ambari,2.7.3,org.apache.ambari.server.agent,20,10.30,75,38.81,26.67
ambari,2.7.3,org.apache.ambari.server.checks,201,104.00,2829,1463.84,7.10
ambari,2.7.3,org.apache.ambari.server.scheduler,183,94.70,455,235.44,40.22
ambari,2.7.3,org.apache.ambari.spi.upgrade,22,11.40,966,499.85,2.28
ambari,2.7.3,org.apache.ambari.server.stack.upgrade,23,11.90,362,187.31,6.35
ambari,2.7.3,org.apache.ambari.server.stack.upgrade.orchestrate,126,65.20,865,447.59,14.57
ambari,2.7.3,org.apache.ambari.server.state.repository,74,38.30,139,71.92,53.24
ambari,2.7.3,org.apache.ambari.server.cleanup,28,14.50,28,14.49,100.00
ambari,2.7.4,org.apache.ambari.server.controller,128,66.20,1501,776.68,8.53
ambari,2.7.4,org.apache.ambari.server.topology,513,265.40,1377,712.51,37.25
ambari,2.7.4,org.apache.ambari.server.controller.internal,250,129.40,2155,1115.08,11.60
ambari,2.7.4,org.apache.ambari.server.configuration,228,118.00,773,399.98,29.50
ambari,2.7.4,org.apache.ambari.server.security.encryption,153,79.20,831,429.99,18.41
ambari,2.7.4,org.apache.ambari.server.utils,154,79.70,499,258.20,30.86
ambari,2.7.4,org.apache.ambari.server.topology.addservice,1691,875.00,4788,2477.50,35.32
ambari,2.7.4,org.apache.ambari.server.stack.upgrade.orchestrate,26,13.50,435,225.09,5.98
ambari,2.7.4,org.apache.ambari.server.state,43,22.20,612,316.67,7.03
ambari,2.7.4,org.apache.ambari.server.ldap.domain,16,8.30,31,16.04,51.61
ambari,2.7.4,org.apache.ambari.server.agent,18,9.30,153,79.17,11.76
ambari,2.7.4,org.apache.ambari.server.agent.stomp,135,69.90,355,183.69,38.03
ambari,2.7.4,org.apache.ambari.server.api.services.stackadvisor,56,29.00,395,204.39,14.18
ambari,2.7.4,org.apache.ambari.server.state.cluster,54,27.90,142,73.48,38.03
ambari,2.7.4,org.apache.ambari.server.update,29,15.00,45,23.28,64.44
ambari,2.7.4,org.apache.ambari.server.state.quicklinksprofile,175,90.60,419,216.81,41.77
ambari,2.7.4,org.apache.ambari.server.ldap.service,10,5.20,13,6.73,76.92
ambari,2.7.4,org.apache.ambari.server.security.authentication.jwt,109,56.40,158,81.76,68.99
ambari,2.7.4,org.apache.ambari.server.security.authentication,187,96.80,314,162.48,59.55
ambari,2.7.4,org.apache.ambari.server.security.authorization,18,9.30,81,41.91,22.22
ambari,2.7.4,org.apache.ambari.server.security.authentication.kerberos,32,16.60,750,388.08,4.27
ambari,2.7.4,org.apache.ambari.server.orm.entities,11,5.70,71,36.74,15.49
ambari,2.7.4,org.apache.ambari.server.controller.predicate,6,3.10,56,28.98,10.71
beam,0.3.20150109,com.google.cloud.dataflow.sdk.util,104,53.80,234,121.08,44.44
beam,0.3.20150109,com.google.cloud.dataflow.sdk.runners.worker,25,12.90,1893,979.51,1.32
beam,0.3.20150109,com.google.cloud.dataflow.sdk.testing,402,208.00,632,327.02,63.61
beam,0.3.20150109,com.google.cloud.dataflow.sdk.util.common.worker,21,10.90,345,178.52,6.09
beam,0.3.20150109,com.google.cloud.dataflow.sdk.coders,117,60.50,1086,561.94,10.77
beam,0.3.20150210,com.google.cloud.dataflow.sdk.util.common.worker,14,7.20,357,184.73,3.92
beam,0.3.20150210,com.google.cloud.dataflow.sdk.transforms.windowing,75,38.80,204,105.56,36.76
beam,0.3.20150227,com.google.cloud.dataflow.sdk.io,40,20.70,205,106.08,19.51
beam,0.3.20150227,com.google.cloud.dataflow.sdk.runners.worker,47,24.30,105,54.33,44.76
beam,0.3.20150227,com.google.cloud.dataflow.sdk.runners.worker.logging,78,40.40,136,70.37,57.35
beam,0.3.20150326,com.google.cloud.dataflow.sdk.options,355,183.70,873,451.73,40.66
beam,0.3.20150326,com.google.cloud.dataflow.sdk.runners.worker,11,5.70,735,380.32,1.50
beam,0.3.20150326,com.google.cloud.dataflow.sdk.transforms,73,37.80,2009,1039.54,3.63
beam,0.3.20150326,com.google.cloud.dataflow.sdk.util,651,336.90,1482,766.85,43.93
beam,0.3.20150326,com.google.cloud.dataflow.sdk.util.gcsio,142,73.50,173,89.52,82.08
beam,0.3.20150326,com.google.cloud.dataflow.contrib.joinlibrary,7,3.60,15,7.76,46.67
beam,0.4.20150414,com.google.cloud.dataflow.sdk.runners.worker,10,5.20,528,273.21,1.89
beam,0.4.20150414,com.google.cloud.dataflow.sdk.runners,23,11.90,410,212.15,5.61
beam,0.4.20150414,com.google.cloud.dataflow.sdk.util,2106,1089.70,7805,4038.62,26.98
beam,0.4.20150414,com.google.cloud.dataflow.sdk.transforms,643,332.70,2537,1312.75,25.34
beam,0.4.20150414,com.google.cloud.dataflow.examples,230,119.00,493,255.10,46.65
beam,0.4.20150414,com.google.cloud.dataflow.sdk.transforms.windowing,1328,687.20,3521,1821.91,37.72
beam,0.4.20150414,com.google.cloud.dataflow.sdk.coders,86,44.50,596,308.39,14.43
beam,0.4.20150414,com.google.cloud.dataflow.examples.common,26,13.50,468,242.16,5.56
beam,0.4.20150602,com.google.cloud.dataflow.sdk.io,15,7.80,347,179.55,4.32
beam,0.4.20150602,com.google.cloud.dataflow.sdk.transforms,344,178.00,5637,2916.81,6.10
beam,0.4.20150602,com.google.cloud.dataflow.sdk.runners.worker,56,29.00,440,227.67,12.73
beam,0.4.20150602,com.google.cloud.dataflow.sdk.testing,3,1.60,448,231.81,0.67
beam,0.4.20150602,com.google.cloud.dataflow.sdk.coders,42,21.70,1208,625.07,3.48
beam,0.4.20150602,com.google.cloud.dataflow.sdk.runners,96,49.70,1765,913.28,5.44
beam,0.4.20150602,com.google.cloud.dataflow.sdk.util,1119,579.00,5732,2965.97,19.52
beam,0.4.20150602,com.google.cloud.dataflow.sdk.util.common,64,33.10,792,409.81,8.08
beam,0.4.20150602,com.google.cloud.dataflow.sdk.util.gcsio,144,74.50,194,100.38,74.23
beam,0.4.20150710,com.google.cloud.dataflow.sdk.io,437,226.10,3420,1769.64,12.78
beam,0.4.20150710,com.google.cloud.dataflow.sdk.runners,365,188.90,862,446.03,42.34
beam,0.4.20150710,com.google.cloud.dataflow.sdk.runners.worker,727,376.20,2666,1379.50,27.27
beam,0.4.20150710,com.google.cloud.dataflow.sdk.util,328,169.70,2550,1319.47,12.86
beam,0.4.20150710,com.google.cloud.dataflow.sdk.testing,146,75.50,1067,552.11,13.68
beam,0.4.20150710,com.google.cloud.dataflow.examples,59,30.50,465,240.61,12.69
beam,0.4.20150710,com.google.cloud.dataflow.sdk.transforms,274,141.80,1516,784.44,18.07
beam,0.4.20150727,com.google.cloud.dataflow.sdk.runners.worker,313,162.00,3494,1807.94,8.96
beam,0.4.20150727,com.google.cloud.dataflow.sdk.io,603,312.00,1906,986.24,31.64
beam,0.4.20150727,com.google.cloud.dataflow.sdk.util,794,410.80,7202,3726.60,11.02
beam,0.4.20150727,com.google.cloud.dataflow.sdk.transforms,480,248.40,1282,663.36,37.44
beam,0.4.20150727,com.google.cloud.dataflow.sdk.util.common.worker,294,152.10,610,315.64,48.20
beam,0.4.20150727,com.google.cloud.dataflow.sdk.coders,167,86.40,1602,828.94,10.42
beam,0.4.20150727,com.google.cloud.dataflow.sdk.transforms.windowing,480,248.40,3214,1663.05,14.93
beam,0.4.20150727,com.google.cloud.dataflow.sdk.testing,16,8.30,293,151.61,5.46
beam,0.4.20150727,com.google.cloud.dataflow.examples.cookbook,24,12.40,24,12.42,100.00
beam,0.4.20150727,com.google.cloud.dataflow.sdk.options,54,27.90,683,353.41,7.91
beam,0.4.20150727,com.google.cloud.dataflow.sdk.runners,299,154.70,781,404.12,38.28
beam,0.4.20150727,com.google.cloud.dataflow.sdk.util.gcsio,26,13.50,55,28.46,47.27
beam,0.4.20150727,com.google.cloud.dataflow.sdk.util.state,27,14.00,4628,2394.71,0.58
beam,0.4.20150727,com.google.cloud.dataflow.examples.complete,11,5.70,11,5.69,100.00
beam,1.0.0,com.google.cloud.dataflow.sdk.runners,50,25.90,594,307.36,8.42
beam,1.0.0,com.google.cloud.dataflow.sdk.util,147,76.10,2005,1037.47,7.33
beam,1.0.0,com.google.cloud.dataflow.sdk.options,62,32.10,675,349.27,9.19
beam,1.0.0,com.google.cloud.dataflow.sdk.transforms.windowing,165,85.40,333,172.31,49.55
beam,1.0.0,com.google.cloud.dataflow.sdk.transforms,75,38.80,1256,649.90,5.97
beam,1.0.0,com.google.cloud.dataflow.sdk.io,276,142.80,706,365.31,39.09
beam,1.0.0,com.google.cloud.dataflow.sdk.runners.worker,68,35.20,573,296.49,11.87
beam,1.0.0,com.google.cloud.dataflow.examples.common,1,0.50,15,7.76,6.67
beam,1.1.0,com.google.cloud.dataflow.sdk.runners,34,17.60,199,102.97,17.09
beam,1.1.0,com.google.cloud.dataflow.sdk.runners.worker,228,118.00,1456,753.39,15.66
beam,1.1.0,com.google.cloud.dataflow.sdk.util,480,248.40,1502,777.19,31.96
beam,1.1.0,com.google.cloud.dataflow.sdk.testing,170,88.00,2359,1220.64,7.21
beam,1.2.0,com.google.cloud.dataflow.sdk.io,571,295.50,989,511.75,57.74
beam,1.2.0,com.google.cloud.dataflow.sdk.runners.worker,505,261.30,2334,1207.70,21.64
beam,1.2.0,com.google.cloud.dataflow.sdk.coders,89,46.10,525,271.66,16.95
beam,1.2.0,com.google.cloud.dataflow.sdk.util,62,32.10,514,265.96,12.06
beam,1.3.0,com.google.cloud.dataflow.sdk.io,424,219.40,1715,887.41,24.72
beam,1.3.0,com.google.cloud.dataflow.sdk.runners,78,40.40,178,92.10,43.82
beam,1.3.0,com.google.cloud.dataflow.sdk.runners.worker,1157,598.70,3072,1589.58,37.66
beam,1.3.0,com.google.cloud.dataflow.sdk.transforms,60,31.00,1568,811.35,3.83
beam,1.3.0,com.google.cloud.dataflow.sdk.util,1309,677.30,3624,1875.20,36.12
beam,1.3.0,com.google.cloud.dataflow.sdk.util.common.worker,60,31.00,390,201.80,15.38
beam,1.4.0,com.google.cloud.dataflow.sdk.transforms,574,297.00,2215,1146.13,25.91
beam,1.4.0,com.google.cloud.dataflow.sdk.runners.worker,132,68.30,5694,2946.30,2.32
beam,1.4.0,com.google.cloud.dataflow.sdk.options,33,17.10,75,38.81,44.00
beam,1.4.0,com.google.cloud.dataflow.sdk.testing,77,39.80,419,216.81,18.38
beam,1.4.0,com.google.cloud.dataflow.sdk.util,348,180.10,5662,2929.75,6.15
beam,1.4.0,com.google.cloud.dataflow.sdk.util.common.worker,137,70.90,253,130.91,54.15
beam,1.4.0,com.google.cloud.dataflow.examples.cookbook,52,26.90,69,35.70,75.36
beam,1.4.0,com.google.cloud.dataflow.examples.common,239,123.70,342,176.96,69.88
beam,1.4.0,com.google.cloud.dataflow.examples.complete.game.utils,132,68.30,206,106.59,64.08
beam,1.5.0,com.google.cloud.dataflow.sdk.util.state,172,89.00,2545,1316.88,6.76
beam,1.5.0,com.google.cloud.dataflow.sdk.util,1581,818.10,7659,3963.07,20.64
beam,1.5.0,com.google.cloud.dataflow.sdk.runners.dataflow,65,33.60,595,307.88,10.92
beam,1.5.0,com.google.cloud.dataflow.sdk.runners.worker,2376,1229.40,7723,3996.19,30.77
beam,1.5.0,com.google.cloud.dataflow.sdk.coders,56,29.00,534,276.31,10.49
beam,1.5.0,com.google.cloud.dataflow.sdk.util.common.worker,78,40.40,791,409.30,9.86
beam,1.5.0,com.google.cloud.dataflow.sdk.testing,42,21.70,107,55.37,39.25
beam,1.5.0,com.google.cloud.dataflow.sdk.transforms.windowing,423,218.90,1887,976.41,22.42
beam,1.5.0,com.google.cloud.dataflow.sdk.io,668,345.60,2797,1447.28,23.88
beam,1.5.0,com.google.cloud.dataflow.sdk.runners.inprocess,219,113.30,2811,1454.52,7.79
beam,1.5.0,com.google.cloud.dataflow.sdk.runners.inprocess.util,234,121.10,3866,2000.42,6.05
beam,1.5.0,com.dataartisans.flink.dataflow,92,47.60,5070,2623.42,1.81
beam,1.5.0,com.dataartisans.flink.dataflow.translation,646,334.30,4240,2193.95,15.24
beam,1.5.0,com.dataartisans.flink.dataflow.translation.types,48,24.80,1784,923.11,2.69
beam,1.5.0,com.dataartisans.flink.dataflow.translation.functions,10,5.20,1578,816.52,0.63
beam,1.5.0,com.dataartisans.flink.dataflow.util,2,1.00,127,65.71,1.57
beam,1.5.0,com.dataartisans.flink.dataflow.streaming,3,1.60,1936,1001.76,0.15
beam,1.5.0,com.cloudera.dataflow.spark,803,415.50,9612,4973.63,8.35
beam,1.5.0,com.cloudera.dataflow.spark.aggregators,6,3.10,620,320.81,0.97
beam,1.5.0,com.cloudera.dataflow.hadoop,11,5.70,522,270.10,2.11
beam,1.5.0,com.cloudera.dataflow.spark.streaming,7,3.60,1240,641.63,0.56
beam,1.5.1,com.google.cloud.dataflow.sdk.runners,248,128.30,848,438.79,29.25
beam,1.5.1,com.google.cloud.dataflow.sdk.runners.inprocess,138,71.40,8236,4261.64,1.68
beam,1.5.1,org.apache.beam.runners.spark,87,45.00,510,263.89,17.06
beam,1.5.1,org.apache.beam.runners.spark.aggregators,3,1.60,30,15.52,10.00
beam,1.5.1,org.apache.beam.runners.spark.coders,10,5.20,65,33.63,15.38
beam,1.5.1,org.apache.beam.runners.spark.io,3,1.60,82,42.43,3.66
beam,1.5.1,org.apache.beam.runners.spark.io.hadoop,1,0.50,144,74.51,0.69
beam,1.5.1,org.apache.beam.runners.spark.streaming,47,24.30,171,88.48,27.49
beam,1.5.1,org.apache.beam.runners.spark.streaming.utils,3,1.60,29,15.01,10.34
beam,1.5.1,org.apache.beam.runners.spark.translation,54,27.90,150,77.62,36.00
beam,1.5.1,org.apache.beam.runners.spark.translation.streaming,28,14.50,28,14.49,100.00
beam,1.5.1,org.apache.beam.runners.spark.translation.streaming.utils,2,1.00,2,1.03,100.00
beam,1.5.1,com.google.cloud.dataflow.sdk.util,274,141.80,2748,1421.93,9.97
beam,0.1.0,com.google.cloud.dataflow.sdk.transforms.display,353,182.70,1221,631.79,28.91
beam,0.1.0,com.google.cloud.dataflow.sdk.runners.inprocess,22,11.40,1422,735.80,1.55
beam,0.1.0,com.google.cloud.dataflow.sdk.util,419,216.80,1486,768.92,28.20
beam,0.1.0,com.google.cloud.dataflow.sdk.transforms,315,163.00,596,308.39,52.85
beam,0.1.0,org.apache.beam.runners.flink.translation,550,284.60,1056,546.42,52.08
beam,0.1.0,com.google.cloud.dataflow.sdk.runners,116,60.00,183,94.69,63.39
beam,0.1.0,com.google.cloud.dataflow.sdk.io,243,125.70,1564,809.28,15.54
beam,0.1.0,org.apache.beam.examples,110,56.90,203,105.04,54.19
beam,0.1.0,org.apache.beam.examples.common,52,26.90,62,32.08,83.87
beam,0.1.0,org.apache.beam.examples.complete,198,102.50,205,106.08,96.59
beam,0.1.0,org.apache.beam.examples.cookbook,205,106.10,281,145.40,72.95
