Project Name,Package Name,Architecture Smell,Cause of the Smell
httpcomponents-client-rel-v4.5.11,org.apache.http.conn.params,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ConnConnectionPNames; ConnConnectionParamBean]; [ConnManagerPNames; ConnManagerParamBean; ConnManagerParams; ConnPerRoute; ConnPerRouteBean]; [ConnRoutePNames; ConnRouteParamBean; ConnRouteParams]. LCC (Lack of Component Cohesion) = 0.3
httpcomponents-client-rel-v4.5.11,org.apache.http.conn.routing,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BasicRouteDirector; HttpRouteDirector; RouteInfo; RouteTracker; TestRouteDirector; TestRouteTracker; HttpRoute; TestHttpRoute]; [HttpRoutePlanner]. LCC (Lack of Component Cohesion) = 0.22
httpcomponents-client-rel-v4.5.11,org.apache.http.conn.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DnsUtils; PublicSuffixMatcher; PublicSuffixMatcherLoader; TesDnsUtils; TestPublicSuffixMatcher; PublicSuffixList; PublicSuffixListParser; TestPublicSuffixListParser]; [InetAddressUtils; TestInetAddressUtils]. LCC (Lack of Component Cohesion) = 0.2
httpcomponents-client-rel-v4.5.11,org.apache.http.cookie,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.impl.cookie
httpcomponents-client-rel-v4.5.11,org.apache.http.cookie,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ClientCookie; Cookie; CookieAttributeHandler; CookieIdentityComparator; CookieOrigin; CookiePathComparator; CookiePriorityComparator; CookieSpec; SetCookie; SetCookie2; TestCookieOrigin; TestCookiePathComparator; TestCookiePriorityComparator; CommonCookieAttributeHandler]; [CookieRestrictionViolationException; MalformedCookieException]; [CookieSpecFactory; CookieSpecRegistry; CookieSpecProvider]; [SM]. LCC (Lack of Component Cohesion) = 0.2
httpcomponents-client-rel-v4.5.11,org.apache.http.impl.auth,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 36
httpcomponents-client-rel-v4.5.11,org.apache.http.impl.client,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 84
httpcomponents-client-rel-v4.5.11,org.apache.http.impl.client,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.impl.execchain; org.apache.http.impl.auth
httpcomponents-client-rel-v4.5.11,org.apache.http.impl.conn,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 53
httpcomponents-client-rel-v4.5.11,org.apache.http.impl.cookie,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 64
httpcomponents-client-rel-v4.5.11,org.apache.http.impl.client.integration,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 65
httpcomponents-client-rel-v4.5.11,org.apache.http.impl.client.integration,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TestAbortHandling; BasicService; BasicRedirectService; ConnMan4; ConMan; CustomGet; TestRedirects; CircularRedirectService; RelativeRedirectService; RelativeRedirectService2; RomeRedirectService; BogusRedirectService]; [TestBasicConnectionManager]; [TestClientAuthentication; AuthHandler; AuthExpectationVerifier; TestCredentialsProvider; TestTargetAuthenticationStrategy; RealmAuthHandler; RedirectHandler; CountingAuthHandler; ProxyAuthHandler; ClosingAuthHandler; TestClientAuthenticationFallBack; ResponseBasicUnauthorized; TestClientReauthentication]; [TestClientAuthenticationFakeNTLM; NtlmResponseHandler; NtlmType2MessageResponseHandler; NtlmType2MessageOnlyResponseHandler]; [AuthHandler]; [TestCredentialsProvider]; [ResponseBasicUnauthorized]; [AuthHandler]; [TestCredentialsProvider]; [TestClientRequestExecution; SimpleService; FaultyHttpRequestExecutor; TestMinimalClientRequestExecution; TestStatefulConnManagement; HttpWorker]; [TestConnectionAutoRelease]; [TestConnectionManagement; StallingSocketFactory; LatchSupport]; [TestConnectionReuse; AlwaysCloseConn; WorkerThread; ResponseKeepAlive; TestIdleConnectionEviction]; [TestContentCodings; WorkerTask]; [TestCookieVirtualHost]; [WorkerThread]; [TestMalformedServerResponse; BrokenServerConnection; BrokenServerConnectionFactory]; [SimpleService]; [BasicRedirectService]; [TestSPNegoScheme; PleaseNegotiateService; NegotiateSchemeWithMockGssManager; UseJaasCredentials; NegotiateSchemeProviderWithMockGssManager]; [SimpleService]. LCC (Lack of Component Cohesion) = 0.32
httpcomponents-client-rel-v4.5.11,org.apache.http.localserver,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.impl.conn; org.apache.http.impl.client
httpcomponents-client-rel-v4.5.11,org.apache.http.localserver,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BasicAuthTokenExtractor; RequestBasicAuth]; [EchoHandler; LocalServerTestBase; RandomHandler; RandomEntity; SSLTestContexts]; [ResponseBasicUnauthorized]. LCC (Lack of Component Cohesion) = 0.38
httpcomponents-client-rel-v4.5.11,org.apache.http.client.cache,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.client.utils
httpcomponents-client-rel-v4.5.11,org.apache.http.client.cache,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [HeaderConstants; HttpCacheEntry; HttpCacheEntrySerializer; HttpCacheStorage; HttpCacheUpdateCallback; Resource; ResourceFactory; TestHttpCacheEntry; InputLimit]; [HttpCacheContext]; [HttpCacheEntrySerializationException]; [HttpCacheInvalidator]; [HttpCacheUpdateException]. LCC (Lack of Component Cohesion) = 0.38
httpcomponents-client-rel-v4.5.11,org.apache.http.impl.client.cache,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 94
httpcomponents-client-rel-v4.5.11,org.apache.http.entity.mime.content,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.apache.http.entity.mime
